1-gram                                  2-gram                                  3-gram                                  4-gram                                  5-gramsentence                                
738408644720505.4                       130080379866.98169                      6184748.964806937                       5758.828696184472                       85.10500934177811                         1862 yılında Elise Koch ile evlendi
8.435968966860308e+38                   4.055272347243406e+28                   5.281971449411384e+21                   1364481175940310.8                      13409476615.702932                        Selasca, İtalya'ya doğru gerçekleştirdiği üçüncü seyahatte hayata gözlerini yumdu
2.6015972284202366e+91                  2.8707574744850403e+75                  1.9897060225338638e+55                  9.653904197813861e+40                   1.2936643616866653e+31                    Riemann hipotezi  Riemann hipotezi ("Riemann zeta hipotezi" olarak da bilinmektedir), matematik alanında ilk kez 1859 yılında Bernhard Riemann tarafından ifade edilmiş ve henüz çözülmemiş bir problemdir
5.896095902647705e+52                   1.718977498556526e+41                   3.1747579726483913e+31                  2.2566802269691353e+23                  209888653432557.94                        Bu hipotez kısaca şöyledir :  Bazı pozitif tamsayıların kendilerinden küçük ve 1'den büyük tamsayıların çarpımı (örn
None                                    None                                    None                                    None                                    None                                     2, 3, 5, 7, 
None                                    None                                    None                                    None                                    None                                    
None                                    None                                    None                                    None                                    None                                    
2677316895475829.0                      81749423933.47693                       596446988.6306844                       38533604.28876758                       22110.86844609518                       ) cinsinden yazılamayan sayılar vardır
635702528735442.0                       266316263276.66928                      7078233194.783267                       15138119.442260578                      39952.406267045895                       Bu tür sayılara Asal sayılar denir
2.863789376235805e+34                   5.762896566276822e+26                   6.859857791406475e+20                   3.0801508915122028e+16                  10333840431207.963                       Asal sayılar, hem matematik hem de uygulama alanlarında çok önemli rol oynar
1.3252915529556496e+146                 6.575753939314857e+117                  1.1953556801944719e+90                  1.4044465412315151e+62                  1.675088096394172e+41                    Asal sayıların tüm doğal sayılar içinde dağılımı bariz bir örüntüyü takip etmemektedir ancak Alman matematikçi Riemann, asal sayıların sıklığının;  "s ≠ 1" olmak koşuluyla tüm "s" karmaşık sayıları için  biçiminde belirtilen ve "Riemann Zeta Fonksiyonu" olarak bilinen fonksiyonun davranışına çok bağlı olduğunu gözlemledi
1.1988553470205306e+35                  1.7999560977620143e+26                  9.37165565632457e+19                    57767488106902.13                       212048983.46346423                        denkleminin tüm çözümleri karmaşık düzlemde bir doğru üzerinde yer almaktadır
3.212238971331783e+53                   8.784653844213836e+40                   1.454675919623895e+31                   2.4857146410714163e+21                  12865854050687.764                       Daha kesin bir söyleyişle, bu denklemin tüm karmaşık sayı çözümlerinin gerçel kısımlarının ½ olduğu tahmin edilmektedir
2019094.0976539832                      28034.743246840382                      2088.4255908072287                      33.57205424020523                       7.105398778315112                        Bu iddia ilk 1
None                                    None                                    None                                    None                                    None                                    500
None                                    None                                    None                                    None                                    None                                    000
48356336386.822845                      21569474.73979342                       32810.475428276695                      24.48642031523063                       5.665341868140002                       000 çözüm için sınanmıştır
1.8816575726312384e+70                  5.580799689158745e+54                   4.049278220752325e+44                   2.9059845862550886e+35                  6.333371422464683e+23                    Bu iddianın her çözüm için doğru olduğunun ispatlanabilmesi halinde asal sayıların dağılımı ile ilgili çok önemli bilgiler edinmek mümkün olacaktır
1.043198795330699e+57                   1.6164883392669345e+46                  4.0027167097598275e+31                  3.4196358075022147e+18                  152383946168.32373                        18 Kasım 2015 tarihinde Nijeryalı Opeyemi Enoch adlı matematik profesörü, Riemann Hipotezi’ni çözdüğünü iddia etmiştir
